rank,title,download
8.2,2014年高分动画《驯龙高手2》HD中英双字幕,ftp://ygdy8:ygdy8@y006.dygod.org:1093/[阳光电影www.ygdy8.com].驯龙高手2.HD.720p.中英双字幕.rmvb
8.2,2014年高分感人爱情《星运里的错》BD中英双字幕,ftp://ygdy8:ygdy8@y201.dygod.org:8063/[阳光电影www.ygdy8.com].星运里的错.BD.720p.中英双字幕.rmvb
8.2,2014年多明星高分剧情《平常的心/平常心》BD中英双字幕,ftp://ygdy8:ygdy8@y201.dygod.org:8054/[阳光电影www.ygdy8.com].平常心.BD.720p.中英双字幕.rmvb
8.2,2013年高分获奖《她/云端情人》720p.BD中英双字幕,ftp://ygdy8:ygdy8@d201.dygod.org:9206/[阳光电影www.ygdy8.com].她.BD.720p.中英双字幕.rmvb
8.2,2012年奥斯卡获奖《寻找小糖人》720p.BD中英双字幕,ftp://dygod1:dygod1@d070.dygod.org:1012/[电影天堂-www.dy2018.net].寻找小糖人.BD.1280x720.中英双字幕.rmvb
8.2,2012年获奖大片《少年派的奇幻漂流》720p.BD中英双字幕,ftp://dygod1:dygod1@d393.dygod.org:9095/[电影天堂-www.dy2018.net].少年派的奇幻漂流.720p.BD中英双字幕.rmvb
8.2,2012最新《我是李小龙》720p.BD中英双字幕,ftp://dygod1:dygod1@d068.dygod.org:1111/[电影天堂www.dy2018.net].我是李小龙.720p.BD中英双字幕.rmvb
8.2,2011最新高分《安纳托利亚往事》1024x576.BD中英双字幕,ftp://dygod3:dygod3@d311.dygod.org:7076/[电影天堂www.dy2018.net]安纳托利亚往事.1024x576.BD中英双字幕.rmvb
8.2,大卫?芬奇作品《龙纹身的女孩》720p.BD中英双字,ftp://dygod2:dygod2@d303.dygod.org:1002/[电影天堂www.dy2018.net]龙纹身的女孩.720p.BD中英双字幕.rmvb
8.2,2011最新《龙纹身的女孩》DVD中英双字,ftp://dygod1:dygod1@d615.dygod.org:1048/龙纹身的女孩DVD中英双字/[电影天堂-www.dy2018.net]龙纹身的女孩DVD中英双字-cd1.rmvb
8.2,2012最新《雨果/雨果的冒险》720p.BD中英双字,ftp://dygod1:dygod1@d068.dygod.org:1033/[电影天堂-www.dy2018.net]雨果.720p.BD中英双字幕.rmvb
8.2,2011最新《雨果/雨果的冒险》DVD中英双字,ftp://dygod1:dygod1@d091.dygod.org:3012/雨果DVD中英双字/[电影天堂-www.dy2018.net]雨果DVD中英双字-cd1.rmvb
8.2,2011最新《龙纹身的女孩》DVDscr中英双字,ftp://dygod1:dygod1@d091.dygod.org:4011/龙纹身的女孩/[电影天堂-www.dy2018.net]龙纹身的女孩DVDscr中英双字幕.rmvb
8.2,1024分辨率《潇洒走一回/人无二命》BD中字,ftp://dygod3:dygod3@d317.dygod.org:2014/潇洒走一回.[中字.1024分辨率]/[电影天堂-www.dy2018.net]潇洒走一回BD中字.rmvb
8.2,1024分辨率《亡命驾驶》BD中英双字,ftp://dygod1:dygod1@d615.dygod.org:1028/亡命驾驶.[中英双字.1024分辨率]/[电影天堂-www.dy2018.net]亡命驾驶BD中英双字.rmvb
8.2,2011最新《亡命驾驶》R5中英双字,ftp://dygod1:dygod1@d615.dygod.org:2016/亡命驾驶R5中英双字/[电影天堂-www.dy2018.net]亡命驾驶R5中英双字.rmvb
8.2,1024分辨率《布列斯特要塞》BD中字无水印,ftp://dygod1:dygod1@d038.dygod.org:1216/布列斯特要塞.[中字.1024分辨率]/[电影天堂www.dy2018.net]布列斯特要塞BD中字.rmvb
8.2,1024分辨率《冬天的骨头》BD中英双字无水印,ftp://dygod1:dygod1@d035.dygod.org:1176/冬天的骨头.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]冬天的骨头BD中英双字.rmvb
8.2,2010最新高分大片《冬天的骨头》DVD中英双字,ftp://dygod1:dygod1@d035.dygod.org:1175/冬天的骨头DVD中英双字/[电影天堂www.dy2018.net]冬天的骨头DVD中英双字.rmvb
8.2,1024分辨率《驯龙高手/驯龙记》BD中英双字无水印,ftp://dygod1:dygod1@d035.dygod.org:1167/驯龙高手.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]驯龙高手BD中英双字.rmvb
8.2,2010最新高分大片《驯龙高手/驯龙记》DVD中英双字,ftp://dygod1:dygod1@d389.dygod.org:1030/驯龙高手DVD中英双字/[电影天堂www.dy2018.net]驯龙高手DVD中英双字.rmvb
8.2,1024分辨率《海贼王电影版2009：强者天下》BD中字,ftp://dygod1:dygod1@d080.dygod.org:1012/海贼王电影版2009：强者天下.[中字.1024分辨率]/[电影天堂www.dytt8.net]海贼王电影版2009：强者天下BD中字.rmvb
8.2,1024分辨率《谋杀绿脚趾》BD中英双字无水印,ftp://dygod1:dygod1@d007.dygod.org:6021/谋杀绿脚趾.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]谋杀绿脚趾BD中英双字.rmvb
8.2,2010最新高分动作《海扁王/特攻联盟》DVD中英双字,ftp://dygod1:dygod1@d035.dygod.org:1138/海扁王DVD中英双字/[电影天堂www.dy2018.net]海扁王cd1.rmvb
8.2,1024分辨率《黄昏双镖客》BD中英双字无水印,ftp://dygod1:dygod1@d035.dygod.org:4001/黄昏双镖客.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]黄昏双镖客BD中英双字.rmvb
8.2,09最新喜剧《神秘之队》DVD中英双字,ftp://dygod1:dygod1@d079.dygod.org:1039/神秘之队DVD中英双字/[电影天堂www.dygod.org]神秘之队DVD中英双字.rmvb
8.2,1024分辨率《百万宝贝》BD中英双字无水印,ftp://dygod1:dygod1@d079.dygod.org:3000/百万宝贝.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]百万宝贝BD中英双字.rmvb
8.2,1024分辨率《白丝带》BD中英双字无水印,ftp://dygod1:dygod1@d077.dygod.org:3568/白丝带.[中英双字.1024分辨率]/[电影天堂www.dyg2018.net]白丝带BD中英双字.rmvb
8.2,1024分辨率《V字仇杀队》BD中英双字无水印,ftp://dygod1:dygod1@d022.dygod.org:2011/v字仇杀队.[中英双字.1024分辨率]/[电影天堂www.dygod.org]v字仇杀队bd中英双字.rmvb
8.2,1024分辨率《僵尸之地》BD中英双字无水印,ftp://dygod1:dygod1@d198.dygod.com:6539/僵尸之地.[中英双字.1024分辨率]/[电影天堂www.dygod.com].僵尸之地BD中英双字.rmvb
8.2,09最新高分大片《僵尸之地》DVD中英双字,ftp://dygod1:dygod1@d032.dygod.com:4088/僵尸之地DVD中英双字/[电影天堂www.dygod.com]僵尸之地DVD中英双字.rmvb
8.2,09最新大片戛纳电影节金棕榈奖《白丝带》DVD中英双字,ftp://dygod1:dygod1@d003.dygod.com:1249/白丝带DVD中英双字/[电影天堂www.dygod.com].白丝带-cd1.rmvb
8.2,09最新高分大片《宿醉/醉后大丈夫》DVD中英双字,ftp://dygod1:dygod1@d104.dygod.com:5012/宿醉DVD中英双字/[电影天堂www.dytt8.net]宿醉DVD中英双字.rmvb
8.2,09最新恐怖喜剧《僵尸之地》R5听译中字,ftp://dygod1:dygod1@d104.dygod.com:5009/僵尸之地/[电影天堂www.dytt8.net]僵尸之地.rmvb
8.2,09最新高分大片《和莎莫的500天/初恋500天》DVD中字,ftp://dygod1:dygod1@d121.dygod.com:1403/和莎莫的500天DVD/[电影天堂www.dygod.com].和莎莫的500天.rmvb
8.2,09新片1024分辨率《鬼界超级混蛋》BD中英双字,ftp://dygod1:dygod1@d120.dygod.cn:2179/鬼界超级混蛋.[中英双字.1024分辨率]/[电影天堂www.dygod.com].鬼界超级混蛋.[中英双字.1024分辨率].rmvb
8.1,2014年宋慧乔剧情《我的忐忑人生》BD中文字幕,ftp://ygdy8:ygdy8@y006.dygod.org:1227/[阳光电影www.ygdy8.com].我的忐忑人生.BD.720p.中文字幕.rmvb
8.1,车太贤/全智贤《我的野蛮女友》720p.BD中字,ftp://dygod1:dygod1@d068.dygod.org:1058/[电影天堂-www.dy2018.net]我的野蛮女友.720p.BD中文字幕.rmvb
8.1,1024分辨率《天空之城》BD中字无水印,ftp://dygod1:dygod1@d055.dygod.org:1217/天空之城.[中字.1024分辨率]/[电影天堂www.dy2018.net]天空之城BD中字.rmvb
8.1,1024分辨率/宫崎骏经典《风之谷》BD中字无水印,ftp://dygod1:dygod1@d035.dygod.org:2050/风之谷.[中字.1024分辨率]/[电影天堂www.dy2018.net]风之谷BD中字.rmvb
8.1,1024分辨率《新世纪福音战士新剧场版：序》BD中字无水印,ftp://dygod1:dygod1@d079.dygod.org:2021/新世纪福音战士新剧场版：序.[中字.1024分辨率]/[电影天堂www.dy2018.net]新世纪福音战士新剧场版：序BD中字.rmvb
8.1,1024分辨率《母亲》BD中英双字无水印,ftp://dygod1:dygod1@d031.dygod.com:2364/母亲.[中英双字.1024分辨率]/[电影天堂www.dygod.com]母亲BD中英双字.rmvb
8.1,09最新高分大片《母亲》DVD中字,ftp://dygod1:dygod1@d022.dygod.cn:1208/母亲DVD/[电影天堂www.dygod.cn].母亲.rmvb
8.1,2016年喜剧《所以……和黑粉结婚》HD国语中字,ftp://ygdy8:ygdy8@y219.dydytt.net:8151/[阳光电影www.ygdy8.com].所以……和黑粉结婚了.HD.720p.国语中字.rmvb
8.1,金钟奖最佳导演冯凯2012最新《阵头》720p.BD中字,ftp://dygod1:dygod1@d315.dygod.org:9006/[电影天堂www.dy2018.net]阵头.720p.BD中文字幕.rmvb
8.1,金钟奖最佳导演冯凯2012最新《阵头》DVD中字,ftp://dygod1:dygod1@d068.dygod.org:1079/[电影天堂-www.dy2018.net]阵头DVD中字.rmvb
8.1,2017年8.1高分剧情《奇迹男孩》BD中英双字幕,ftp://ygdy8:ygdy8@yg45.dydytt.net:5019/[阳光电影www.ygdy8.net]奇迹男孩.HD.720p.中英双字幕.rmvb
8.1,2017年8.1分科幻动作《雷神3：诸神黄昏》BD中英双字幕,ftp://ygdy8:ygdy8@yg72.dydytt.net:8133/[阳光电影www.ygdy8.net].雷神3：诸神黄昏.HD.720p.中英双字幕.rmvb
8.1,2017年高分悬疑《看不见的客人》BD国西双语中英双字幕,ftp://ygdy8:ygdy8@yg72.dydytt.net:7028/[阳光电影www.ygdy8.net].看不见的客人.BD.720p.国语.西班牙语.中英双字幕.mkv
8.1,2016年高分悬疑《看不见的客人/布局》BD中文字幕,ftp://ygdy8:ygdy8@yg72.dydytt.net:7028/[阳光电影www.ygdy8.net].看不见的客人.BD.720p.国语.西班牙语.中英双字幕.mkv
8.1,2015年高分科幻《火星救援》BD国英双语.中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:8009/[阳光电影www.ygdy8.com].火星救援.BD.720p.国英双语.中英双字幕.mkv
8.1,2014年8.1高分喜剧《重拾人生》BD中文字幕,ftp://ygdy8:ygdy8@y006.dygod.org:2026/[阳光电影www.ygdy8.com].重拾人生.BD.720p.中文字幕.rmvb
8.1,2015年8.1高分科幻《机械姬》BD中英双字幕,ftp://ygdy8:ygdy8@y201.dygod.org:1275/[阳光电影www.ygdy8.com].机械姬.BD.720p.中英双字幕.rmvb
8.1,2014年8.1高分动画《超能陆战队》HD中英双字幕,ftp://ygdy8:ygdy8@y201.dygod.org:1183/[阳光电影www.ygdy8.com].超能陆战队.HD.720p.中英双字幕.rmvb
8.1,2014年8.1高分惊悚《夜行者》BD中英双字幕,ftp://ygdy8:ygdy8@y201.dygod.org:1179/[阳光电影www.ygdy8.com].夜行者.BD.720p.中英双字幕.rmvb
8.1,2014年动作《猩球崛起：黎明之战》国英双语.BD中英双字幕,ftp://ygdy8:ygdy8@y201.dygod.org:1022/[阳光电影www.ygdy8.com].猩球崛起：黎明之战.BD.720p.国英双语.中英双字幕.mkv
8.1,2014年科幻《猩球崛起：黎明之战》HD中英双字幕,ftp://ygdy8:ygdy8@y201.dygod.org:8112/[阳光电影www.ygdy8.com].猩球崛起：黎明之战.HD.720p.中英双字幕.rmvb
8.1,2014年汤姆?克鲁斯科幻动作《明日边缘》BD中英双字幕,ftp://ygdy8:ygdy8@y201.dygod.org:8082/[阳光电影www.ygdy8.com].明日边缘.BD.720p.中英双字幕.rmvb
8.1,2014年高分动作《美国队长2》国英双语.BD中英双字幕,ftp://ygdy8:ygdy8@y201.dygod.org:8038/[阳光电影www.ygdy8.com].美国队长2.BD.720p.国英双语.中英双字幕.mkv
8.1,2013年8.1高分记录片《黑鲸鱼》BD中英双字幕,ftp://ygdy8:ygdy8@y006.dygod.org:1037/[阳光电影www.ygdy8.com].黑鲸鱼.BD.720p.中英双字幕.rmvb
8.1,2013年高分获奖《达拉斯买家俱乐部》720p.BD中英双字幕,ftp://ygdy8:ygdy8@d201.dygod.org:9126/[阳光电影www.ygdy8.com].达拉斯买家俱乐部.BD.720p.中英双字幕.rmvb
8.1,2013年高分惊悚《囚徒/私法争锋》720p.BD中英双字幕,ftp://ygdy8:ygdy8@d201.dygod.org:9116/[阳光电影www.ygdy8.com].囚徒.BD.720p.中英双字幕.rmvb
8.1,2013年高分获奖《菲利普斯船长/盗海狙击》720p.BD中英双字幕,ftp://ygdy8:ygdy8@d201.dygod.org:9111/[阳光电影www.ygdy8.com].菲利普斯船长.BD.720p.中英双字幕.rmvb
8.1,2013年高分惊悚《囚徒》BD中英双字幕,ftp://dygod1:dygod1@d006.dygod.org:1056/[阳光电影www.ygdy8.com].囚徒.HD.1024x576.中英双字幕.rmvb
8.1,2012年高分大片《逃离德黑兰》720p.BD中英双字幕,ftp://dygod1:dygod1@d393.dygod.org:9075/[电影天堂-www.dy2018.net].逃离德黑兰.720p.BD中英双字幕.rmvb
8.1,2013年最新《蝙蝠侠：黑暗骑士归来（下）》720p.BD中英双字幕,ftp://dygod1:dygod1@d068.dygod.org:2019/[电影天堂-www.dy2018.net].蝙蝠侠：黑暗骑士归来（下）.720p.BD中英双字幕.rmvb
8.1,1024分辨率《抗癌的我》BD中英双字,ftp://dygod1:dygod1@d317.dygod.org:1054/抗癌的我.[中英双字.1024分辨率]/[电影天堂-www.dy2018.net]抗癌的我BD中英双字.rmvb
8.1,1024分辨率《帮助/相助/女仆》BD中英双字,ftp://dygod1:dygod1@d138.dygod.org:8038/帮助.[中英双字.1024分辨率]/[电影天堂-www.dy2018.net]帮助BD中英双字.rmvb
8.1,1024分辨率《狮子王3部曲》英国粤三语 BD中字,ftp://dygod1:dygod1@d317.dygod.org:6009/[电影天堂-www.dy2018.net]狮子王.1024x576.英国粤三语.中文字幕.mkv
8.1,1024分辨率/伍迪?艾伦新作《午夜巴黎》BD中字,ftp://dygod2:dygod2@d615.dygod.org:3003/午夜巴黎.[中字.1024分辨率]/[电影天堂-www.dy2018.net]午夜巴黎BD中字.rmvb
8.1,2011最新《X战警：第一战》R5中英双字,ftp://dygod3:dygod3@d090.dygod.org:2009/X战警：第一战R5中英双字/[电影天堂www.dy2018.net]X战警：第一战R5中英双字.rmvb
8.1,1024分辨率《监守自盗》BD中英双字无水印,ftp://dygod1:dygod1@d038.dygod.org:1238/监守自盗.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]监守自盗BD中英双字.rmvb
8.1,1024分辨率《斗士》BD中英双字无水印,ftp://dygod1:dygod1@d059.dygod.org:2003/斗士.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]斗士BD中英双字.rmvb
8.1,2010最新高分获奖《斗士/燃烧斗魂》DVD中英双字,ftp://dygod1:dygod1@d092.dygod.org:3369/斗士DVD中英双字/[电影天堂www.dy2018.net]斗士DVD中英双字-cd1.rmvb
8.1,1024分辨率《127小时》BD中字无水印,ftp://dygod1:dygod1@d606.dygod.org:4039/127小时.[中字.1024分辨率]/[电影天堂www.dy2018.net]127小时BD中字.rmvb
8.1,1024分辨率《雷斯特雷波》BD中英双字无水印,ftp://dygod1:dygod1@d279.dygod.org:3011/雷斯特雷波.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]雷斯特雷波BD中英双字.rmvb
8.1,2010最新战争/纪录《雷斯特雷波》DVD中英双字,ftp://dygod1:dygod1@d090.dygod.org:2835/雷斯特雷波DVD中英双字/[电影天堂www.dy2018.net]雷斯特雷波DVD中英双字-cd1.rmvb
8.1,1024分辨率《动物王国》BD中英双字无水印,ftp://dygod1:dygod1@d036.dygod.org:1190/动物王国.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]动物王国BD中英双字.rmvb
8.1,1024分辨率《歪小子斯科特》BD中英双字无水印,ftp://dygod1:dygod1@d052.dygod.org:2057/歪小子斯科特.[中英双字.1024分辨率]/[电影天堂www.dytt8.net]歪小子斯科特BD中英双字.rmvb
8.1,2010最新《歪小子斯科特》DVD中英双字,ftp://dygod1:dygod1@d081.dygod.org:1043/歪小子斯科特DVD中英双字/[电影天堂www.dy2018.net]歪小子斯科特DVD中英双字-cd1.rmvb
8.1,2010最新《四头狮子》1024x560 中英双字幕,ftp://dygod1:dygod1@d035.dygod.org:1157/四头狮子[1024x560.中英双字]/[电影天堂www.dy2018.net]Four.Lions.2010.四头狮子BD中英双字.mkv
8.1,1024分辨率《人类之子》BD中英双字无水印,ftp://dygod1:dygod1@d035.dygod.org:1129/人类之子.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]人类之子BD中英双字.rmvb
8.1,09最新高分喜剧《好男孩》DVD中英双字,ftp://dygod3:dygod3@d279.dygod.org:2007/好男孩DVD中英双字/[电影天堂www.dy2018.net]好男孩DVD中英双字.rmvb
8.1,1024分辨率《末日危途/路》BD中英双字无水印,ftp://dygod1:dygod1@d300.dygod.org:2001/末日危途.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]末日危途BD中英双字.rmvb
8.1,1024分辨率《12只猴子/未来总动员》BD中英双字无水印,ftp://dygod1:dygod1@d005.dygod.org:5021/12只猴子.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]12只猴子BD中英双字.rmvb
8.1,2010最新高分惊悚《禁闭岛/孤岛疑云》R5中英双字,ftp://dygod1:dygod1@d076.dygod.org:2000/禁闭岛中英双字/[电影天堂www.dyg2018.net]禁闭岛cd1.rmvb
8.1,1024分辨率《杀手没有假期》BD中英双字无水印,ftp://dygod1:dygod1@d022.dygod.org:1017/杀手没有假期.[中英双字.1024分辨率]/[电影天堂www.dygod.org]杀手没有假期BD中英双字.rmvb
8.1,1024分辨率《伴我同行》BD中字无水印,ftp://dygod2:dygod2@d001.dygod.org:5086/伴我同行.[中字.1024分辨率]/[电影天堂www.dygod.org]伴我同行BD中字.rmvb
8.1,09剧情新片《忠犬八公的故事》DVD中英双字,ftp://dygod1:dygod1@d070.dygod.org:5031/忠犬八公的故事DVD中英双字/[电影天堂www.dygod.org]忠犬八公的故事DVD中英双字.rmvb
8.1,1024分辨率《严肃的男人》BD中英双字无水印,ftp://dygod1:dygod1@d031.dygod.com:1282/严肃的男人.[中英双字.1024分辨率]/[电影天堂www.dygod.com]严肃的男人BD中英双字.rmvb
8.1,09最新高分喜剧《严肃的男人》DVD中英双字,ftp://dygod1:dygod1@d031.dygod.com:1281/严肃的男人DVD中英双字/[电影天堂www.dygod.com]严肃的男人DVD中英双字-cd1.rmvb
8.1,1024分辨率《硫磺岛来信》BD中英双字无水印,ftp://dygod1:dygod1@d501.dygod.com:2241/硫磺岛来信.[中英双字.1024分辨率]/[电影天堂www.dygod.com]硫磺岛来信BD中英双字.rmvb
8.1,1024分辨率《高中校长阴谋事件》BD中英双字无水印,ftp://dygod1:dygod1@d031.dygod.com:1280/高中校长阴谋事件.[中英双字.1024分辨率]/[电影天堂www.dygod.com]高中校长阴谋事件BD中英双字.rmvb
8.1,2010最新高分冒险《末日危途》DVDscr中字,ftp://dygod1:dygod1@d031.dygod.com:1276/末日危途/[电影天堂www.dygod.com]末日危途cd1.rmvb
8.1,09最新高分科幻片《月球》DVD听译中字,ftp://dygod1:dygod1@d121.dygod.com:1399/月球DVD/[电影天堂www.dygod.com]月球DVD.rmvb
8.1,09最新高分片《高中校长阴谋事件》DVD中英双字,ftp://dygod2:dygod2@d121.dygod.com:2163/高中校长阴谋事件DVD中英双字/[电影天堂www.dygod.cn].高中校长阴谋事件.rmvb
8.1,1024分辨率《赌城风云》BD中英双字,ftp://dygod1:dygod1@d062.dygod.com:1419/赌城风云.[中英双字.1024分辨率]/[电影天堂www.dytt8.net].赌城风云.[中英双字.1024分辨率].rmvb
8,2017年爱情喜剧《蜜桃女孩》BD日语中字,ftp://ygdy8:ygdy8@yg45.dydytt.net:4008/[阳光电影www.ygdy8.com].蜜桃女孩.BD.720p.日语中字.rmvb
8,2016年高分动画《在这世界的角落》BD日语中字,ftp://ygdy8:ygdy8@yg45.dydytt.net:8064/[阳光电影www.ygdy8.com].在这世界的角落.BD.720p.日语中字.mkv
8,2016年高分惊悚灾难《釜山行/尸速列车》HD韩语中字,ftp://ygdy8:ygdy8@y219.dydytt.net:8154/[阳光电影www.ygdy8.com].釜山行.HD.720p.韩语中字.rmvb
8,2015年奇幻动画《心灵想要大声呼喊》BD中文字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:8085/[阳光电影www.ygdy8.com].心灵想要大声呼喊.BD.720p.中文字幕.rmvb
8,2013年宫崎骏《起风了/风起了》BD国粤日三语中字,ftp://ygdy8:ygdy8@y201.dygod.org:9013/[阳光电影www.ygdy8.com].起风了.BD.720p.国粤日三语中字.mkv
8,2012年最新《剑风传奇黄金时代篇2：多尔多雷攻略》720p.BD中字,ftp://dygod1:dygod1@d068.dygod.org:1187/[电影天堂-www.dy2018.net].剑风传奇黄金时代篇2：多尔多雷攻略.720p.BD中文字幕.rmvb
8,《侧耳倾听/心之谷》1024x576 国粤日三语 中字,ftp://dygod3:dygod3@d505.dygod.org:3020/[小调网-www.xiaodiao.com]侧耳倾听.1024x576.国粤日三语.中文字幕.mkv
